movie_id,title,year,genre,duration_min,rating,votes,director,country,language,budget_usd,revenue_usd,metascore,keywords
4076,Radiant Ritual of Light,2010,Mystery,89,3.2,731208,Liam Sanchez,Italy,Italian,22937476,266908258,11,ai;underground;robot;road-trip;small-town
4077,Majestic Dawn,2015,Action,123,4.6,542012,Layla Smith,Japan,Japanese,129304382,1008425534,77,dreams;space;identity;cyberpunk
4078,Opal Harbor,2020,History,173,9.6,329043,Wyatt Gonzalez,France,German,24200441,490725958,40,space;mountains;family-secrets
4079,Paradox Oracle With No Name,2000,Thriller,151,8.3,370520,Liam Jones,Canada,Norwegian,156287218,52417020,49,forbidden-love;cyberpunk;double-life;robot;identity;road-trip
4080,Majestic Mask At World's Edge,2021,Animation,193,4.7,242530,Mateo Perez,South Korea,Portuguese,179224002,1025861798,98,memory;double-life;myth;coming-of-age
4081,Silent Triangle Before Dawn,1983,Adventure,111,1.8,554844,Liam Nelson,Norway,Japanese,194316570,885577467,61,mountains;small-town;friendship;warrior;identity;haunted
4082,Broken Ember of Fire,2013,Horror,191,3.0,257655,Noah Lewis,South Korea,Korean,107451877,53966072,24,time-travel;forbidden-love;detective
4083,Glacial Whisper,2016,Family,142,1.7,647692,Sophia Hernandez,Norway,Norwegian,99249527,1030488200,72,heist;detective;city-night
4084,Jade Garden,1992,Documentary,116,9.0,150753,Harper Smith,Sweden,Chinese,96285898,731490939,39,forbidden-love;double-life;mountains;time-travel;coming-of-age;myth
4085,Haunted Interval,1986,Sci-Fi,207,1.2,1178273,Charlotte Williams,Spain,German,26875395,258565065,50,identity;robot;revenge;time-travel
4086,Feral Horizon of Glass,1986,Adventure,124,4.1,1414424,Amelia Lewis,USA,English,195218204,701864118,52,memory;identity;robot
4087,Neon Vesper,1985,Sport,173,2.2,1141932,Alexander Miller,Japan,German,117824805,604689523,49,sea;underground;forbidden-love
4088,Opal Tempest Beyond the Stars,1984,Musical,125,6.1,1008563,Jacob Wright,Brazil,French,142066676,498117487,24,haunted;betrayal;mountains;post-apocalypse;friendship
4089,Paradox Interval Without End,2015,Crime,135,1.9,1363974,Aria Lopez,Sweden,Hindi,102109068,785792599,52,sea;double-life;survival;haunted;mountains;detective
4090,Wandering Whisper Under Neon Lights,2019,Adventure,173,5.8,68438,Chloe Lee,Mexico,Japanese,93749992,307197420,15,double-life;dreams;space;mountains;ancient-ritual;small-town
4091,Untamed Triangle Before Dawn,2004,Mystery,208,1.2,107958,Mateo Davis,Canada,Hindi,76481780,297900903,84,rebellion;myth;friendship;sea;coming-of-age;heist
4092,Kindred Garden of Fire,2000,Biography,157,6.7,1159466,Chloe Johnson,Poland,Italian,36088668,808313805,22,cyberpunk;ai;identity;heist;detective;haunted
4093,Dark Nexus,2005,Sci-Fi,168,9.9,1297650,Sophia Nelson,Norway,Swedish,175632388,360249118,51,friendship;warrior;mountains
4094,Luminous Circle,2000,Family,90,8.0,1359167,Lily Flores,Poland,Swedish,48605347,526324820,17,robot;forbidden-love;mountains;rebellion
4095,Quantum Legacy,1983,Thriller,197,2.9,146335,Sophia Hernandez,USA,Chinese,196624463,304339703,59,heist;friendship;haunted;cyberpunk
4096,Electric Ritual Beyond the Stars,2020,Action,132,9.9,1192733,Amelia Nelson,Sweden,French,60210670,599498566,2,identity;haunted;cyberpunk;road-trip;myth
4097,Eternal Yearling After Midnight,1988,Crime,184,2.2,319384,Aria Nguyen,Mexico,Japanese,59951385,36889468,57,betrayal;ai;haunted;robot;space
4098,Obsidian Sanctum,1991,Sci-Fi,210,8.8,56737,Ava Lopez,Poland,Russian,126914095,118386061,80,coming-of-age;warrior;small-town;city-night;ai;space
4099,Electric Ember Beyond the Stars,1995,Romance,174,2.0,491312,Aria Wilson,Spain,Hindi,24510127,1176789141,75,road-trip;ancient-ritual;post-apocalypse;ai;dreams
4100,Opal Oracle of Tomorrow,2024,Documentary,115,3.1,1111650,Mateo Scott,Sweden,Spanish,93531592,45216015,98,detective;mountains;revenge;cyberpunk;betrayal;small-town
4101,Velvet City Before Dawn,2025,Drama,79,8.9,219472,Oliver Martin,Australia,German,78376034,488417087,77,mountains;revenge;road-trip
4102,Velvet Arcade Without End,2001,Musical,132,8.5,396578,Amelia Nelson,Mexico,Italian,10605742,28032926,15,memory;revenge;myth;ancient-ritual
4103,Luminous Dawn of Wolves,1999,Documentary,90,3.2,1416647,Emma Brown,Australia,Korean,154540596,145928570,83,myth;robot;identity;sea
4104,Golden Kingdom,2002,Crime,91,2.3,1410768,Grace Martin,Norway,Spanish,110857116,1041549566,23,myth;double-life;time-travel;robot
4105,Luminous Uprising,1989,War,161,9.2,1343211,Logan Scott,Mexico,Japanese,147575582,1044139742,90,detective;space;family-secrets
4106,Young Frontier,2014,Drama,205,6.5,428424,Mia Sanchez,Germany,Chinese,53637138,1070306916,73,cyberpunk;mountains;myth;betrayal;ai
4107,Sable Echo of Wolves,2012,Drama,191,3.0,751777,Ethan Sanchez,Sweden,Italian,104389430,757091838,22,underground;cyberpunk;ancient-ritual
4108,Golden Whisper of Shadows,1981,Mystery,186,9.4,42524,Mateo Miller,USA,English,26192886,733491536,0,warrior;small-town;identity
4109,Zephyr Quarry of Storms,2006,Sci-Fi,190,1.9,955503,Jack Rodriguez,USA,Italian,154075584,525341600,97,family-secrets;post-apocalypse;revenge;underground;forbidden-love
4110,Young Tempest from the Sea,1996,Fantasy,139,8.1,593756,Harper Adams,India,Hindi,157998100,205984370,79,warrior;dreams;forbidden-love;city-night;myth
4111,Eternal Gambit from the Future,1998,Family,170,4.4,231045,Daniel Johnson,Spain,Spanish,172690695,1189440188,65,ai;identity;survival;forbidden-love;family-secrets
4112,Radiant Frontier With No Name,2011,Sci-Fi,185,7.8,1450811,Jack Rodriguez,Germany,Hindi,2894509,1136675061,20,friendship;myth;space;ai
4113,Xenial Empire,1989,Comedy,77,6.8,1206209,Chloe Flores,USA,German,43507058,890021125,73,identity;forbidden-love;heist
4114,Vivid Beacon from the Sea,2022,Drama,188,8.8,1057785,Mateo Adams,UK,Norwegian,116998836,151844628,49,cyberpunk;friendship;ancient-ritual
4115,Kindred Parable from the Past,2014,Musical,208,7.0,1314603,Sophia Ramirez,Italy,Japanese,113479126,864542758,78,post-apocalypse;city-night;betrayal;heist;cyberpunk;small-town
4116,Kaleidoscopic Ember of Silence,2005,Thriller,98,5.1,664740,Alexander Hill,Brazil,Swedish,123137345,144583385,87,detective;city-night;coming-of-age
4117,Timeless Dawn,1999,Thriller,168,9.3,809923,Isabella Taylor,India,Chinese,19414276,1163287450,96,revenge;rebellion;family-secrets;cyberpunk
4118,Kindred Odyssey,2024,Crime,196,8.2,632865,Aria Miller,Brazil,Japanese,29206887,24004965,7,betrayal;robot;time-travel;detective;haunted;memory
4119,Velvet Interval Without End,1998,Comedy,183,3.6,108071,Mateo Scott,South Korea,German,93262184,221256867,92,memory;dreams;heist;forbidden-love
4120,Jade Dawn of Dreams,2014,Sport,94,2.0,886635,Michael Jackson,Norway,Spanish,180148802,579414347,67,small-town;betrayal;road-trip;warrior
4121,Vivid Ritual from the Future,2003,Sport,102,7.7,459204,Lucas Young,Brazil,Portuguese,155417325,425789987,28,underground;small-town;identity;heist;city-night
4122,Obsidian Vesper from the Past,2011,Action,176,6.3,803806,Emily Thompson,Mexico,Hindi,164710714,292015398,96,myth;ancient-ritual;small-town;detective
4123,Distant Triangle of Ashes,2001,War,188,4.2,1326494,Olivia Gonzalez,Canada,Italian,74875401,898237552,24,forbidden-love;ancient-ritual;robot;betrayal;friendship;space
4124,Velvet Nexus,2019,Animation,145,9.3,975474,Mason Young,Germany,German,95276010,692517595,85,haunted;warrior;survival;double-life;identity;city-night
4125,Iridescent Gambit Under Neon Lights,1998,Western,138,7.0,466730,Daniel Wilson,Mexico,English,18096676,669796530,34,friendship;underground;ai;sea;survival;small-town
4126,Velvet Palace Before Dawn,1984,Biography,141,9.3,573143,Mateo Flores,Brazil,Swedish,165749976,843179128,10,time-travel;dreams;warrior;double-life;detective
4127,Glacial Frontier from the Past,1998,Action,111,9.2,528661,Liam Lee,Poland,Italian,36397568,474663380,22,detective;haunted;survival;mountains
4128,Iridescent Whisper,2009,Fantasy,105,5.5,585246,Mateo Baker,Poland,Spanish,176568755,935250813,11,warrior;revenge;detective;small-town;post-apocalypse;survival
4129,Nocturnal Arcade,2002,Fantasy,117,5.0,1245020,Mia King,USA,Italian,84407658,567007402,62,time-travel;mountains;double-life
4130,Distant City from the Sea,1995,Drama,110,8.2,875358,Amelia Johnson,Brazil,Swedish,109753722,528893952,29,double-life;post-apocalypse;time-travel;city-night;survival;detective
4131,The Symphony,2008,Thriller,115,7.6,1169825,Layla Lopez,Mexico,French,33050094,42154299,93,city-night;identity;detective;heist;underground;myth
4132,Golden Oracle In the Machine,1996,Musical,210,7.4,154083,Jacob Allen,Germany,English,74963640,463674631,20,betrayal;detective;forbidden-love
4133,Obsidian Parable,1998,Fantasy,198,5.8,1344689,James Gonzalez,Norway,Hindi,182862055,1199276825,60,post-apocalypse;betrayal;detective;underground
4134,Jagged Mirage Between Worlds,2004,Documentary,89,7.4,1145188,Ava Torres,Brazil,French,28953116,918308028,38,time-travel;underground;warrior;ancient-ritual;post-apocalypse;identity
4135,Mythic Palace Between Worlds,1997,Comedy,198,6.7,1310960,Lucas Lopez,South Korea,Italian,101051266,1166069327,65,betrayal;family-secrets;memory;revenge
4136,Sable Quarry of Glass,2015,Fantasy,111,9.3,1143978,Isabella Torres,Japan,English,57697518,435710840,32,detective;underground;ancient-ritual;double-life;warrior;cyberpunk
4137,Obsidian Kingdom from the Future,1994,Adventure,206,5.9,591602,Mateo Moore,UK,Russian,146141335,880786070,62,space;memory;ai
4138,Kindred City Between Worlds,1986,Action,179,8.2,1048014,Daniel Nelson,Japan,Korean,84768707,1118863196,94,dreams;cyberpunk;underground;haunted
4139,Broken Beacon Beyond the Stars,1990,Western,117,2.6,18573,Daniel Baker,Norway,Korean,122517224,1043080218,30,identity;family-secrets;myth
4140,Majestic Yearling,1983,History,187,1.3,293601,Lucas Ramirez,Canada,Russian,14446660,556709006,54,haunted;ai;cyberpunk;betrayal
4141,Zephyr Echo At World's Edge,2002,Animation,171,1.6,152632,James Nguyen,Canada,Swedish,47270396,390693012,68,ai;detective;space;friendship;rebellion;survival
4142,Rusty Room Beyond the Gate,2021,Biography,140,8.2,312694,Jacob Baker,India,Russian,27915398,253626936,68,mountains;memory;time-travel;family-secrets;heist
4143,Silent Voyage,2020,Fantasy,100,6.9,1351137,Zoe Smith,Mexico,Polish,42013392,666741236,78,time-travel;friendship;identity;sea
4144,Untamed Sky In the Machine,2018,War,132,1.1,1301179,Chloe Brown,Mexico,Italian,126491181,313074226,61,memory;time-travel;friendship;robot
4145,Wandering Harbor With No Name,2003,Family,124,2.6,525653,Jack Jackson,USA,Swedish,96588575,485885000,55,haunted;road-trip;robot
4146,Jagged Odyssey,1980,Sport,208,9.6,764608,Ethan Miller,Sweden,Swedish,126923590,390667084,81,betrayal;rebellion;survival;heist;cyberpunk;sea
4147,Velvet Ember,1986,Musical,152,3.4,155811,Emily Gonzalez,Germany,Korean,79994750,522254369,3,haunted;sea;ai;ancient-ritual;double-life;mountains
4148,Broken Oracle,1980,Drama,100,6.6,1497894,Alexander Robinson,Mexico,Japanese,157358947,785268997,24,survival;haunted;coming-of-age;detective;revenge
4149,The Drift,1983,Musical,139,7.0,802501,Jack Martinez,USA,Norwegian,181444287,745389638,48,heist;ai;myth;city-night
4150,Glacial Parable of Winter,2020,Western,210,8.3,1318877,Henry Green,Poland,Korean,27815258,129198218,36,ancient-ritual;memory;heist;haunted;time-travel
4151,The Legacy,1981,History,155,1.5,1450819,Lily Robinson,India,Norwegian,39000472,345593442,9,memory;coming-of-age;robot;double-life;forbidden-love;detective
4152,Untamed Sanctum Under the Moon,1992,Drama,92,4.5,1446481,Michael Allen,Japan,Spanish,114025120,518407881,27,revenge;identity;double-life;survival;friendship;cyberpunk
4153,The Harbor,2007,Adventure,192,2.4,303600,Layla Young,France,Russian,194663447,1082709884,32,sea;myth;double-life
4154,Glacial Kingdom After Midnight,2023,Romance,205,1.3,824338,Grace Brown,South Korea,Japanese,18805219,1196540382,54,ai;forbidden-love;revenge;sea;robot;city-night
4155,Sacred Labyrinth of Storms,2006,Comedy,140,8.9,1411900,Lily Nguyen,Canada,Spanish,157409287,477172079,54,city-night;betrayal;memory;coming-of-age
4156,Zephyr River from Nowhere,2018,Western,76,8.0,153373,Lucas Martin,Norway,Spanish,11465805,931982603,62,identity;sea;rebellion;robot
4157,Broken Quarry Under Neon Lights,2007,Adventure,128,4.9,813631,Charlotte Johnson,Poland,Chinese,167614024,371700666,61,warrior;revenge;myth;cyberpunk;identity
4158,Quantum Dawn,1980,Documentary,131,1.1,1311038,Logan Wilson,Australia,Norwegian,10027284,220937380,37,family-secrets;rebellion;forbidden-love;friendship;underground;revenge
4159,Feral Fall from the Future,2013,Musical,122,8.8,110078,Oliver Hernandez,Italy,German,193918256,1086048910,78,cyberpunk;haunted;time-travel
4160,Untamed Whisper of Time,2003,History,176,4.9,518694,Lily Martin,USA,Hindi,22948980,279759882,63,memory;small-town;double-life;post-apocalypse;mountains
4161,Kaleidoscopic Tempest of Time,2017,Animation,190,6.4,358416,Charlotte Nelson,UK,Polish,158720635,323914358,32,detective;underground;warrior;road-trip;forbidden-love;double-life
4162,Sable Kingdom from the Sea,1987,Thriller,126,3.8,972740,Liam Scott,Sweden,Polish,111852654,672827330,6,detective;time-travel;space
4163,Velvet Oracle of Winter,2000,Fantasy,148,2.4,215866,Michael Nguyen,Japan,Italian,64610552,1167923231,33,road-trip;myth;heist;ancient-ritual;small-town
4164,Tempest Palace of Storms,2020,History,163,7.8,1300029,Layla Lewis,Germany,Russian,9152860,192882173,36,dreams;warrior;heist;space
4165,Haunted Dawn,2003,Biography,172,5.8,1398383,Sebastian Smith,Australia,Japanese,6960032,259158206,10,underground;road-trip;memory;haunted;rebellion;friendship
4166,Feral Interval,2000,Adventure,169,5.9,1140599,Emma Baker,UK,Japanese,107443425,63860981,45,double-life;ai;city-night;forbidden-love;family-secrets;dreams
4167,Majestic Fall of Light,1981,Comedy,144,7.5,448520,Zoe Williams,USA,Swedish,114200078,527529877,92,forbidden-love;memory;betrayal;city-night
4168,Quantum Nexus of the North,1980,Sport,202,6.9,949915,Ethan Jones,France,Norwegian,103019357,425066277,85,mountains;ai;city-night
4169,Radiant Parable of Tomorrow,2006,Musical,85,1.3,1009821,Mason Miller,India,French,88807746,1013090820,85,coming-of-age;warrior;space
4170,Wild Sanctum of Tomorrow,2011,Comedy,122,1.1,1384795,Jack Lee,Brazil,English,175292912,233224662,95,memory;survival;coming-of-age;time-travel;ancient-ritual;road-trip
4171,Majestic Yearling,1994,Sci-Fi,165,4.1,555402,Logan Adams,Spain,German,163619398,367481017,87,heist;ancient-ritual;small-town;revenge
4172,Majestic Mask After Midnight,1980,Sci-Fi,159,5.6,1334354,Logan Thomas,USA,French,107446485,156772386,30,betrayal;forbidden-love;dreams;robot
4173,Young Yearling of Storms,2021,War,142,3.7,1372617,Elijah Smith,France,Polish,8331850,955389980,81,small-town;sea;family-secrets
4174,Mythic Ritual of Wolves,2010,Western,153,4.0,415468,Henry Green,Spain,Swedish,65170819,753006479,86,memory;myth;cyberpunk;detective;time-travel;city-night
4175,Electric Mask In the Garden,2023,Comedy,125,2.8,836296,Sophia Wilson,Australia,French,129165238,700456556,3,coming-of-age;road-trip;time-travel;cyberpunk;family-secrets;sea
4176,Zen Odyssey,1987,Crime,135,8.1,1384800,Hannah Scott,South Korea,Chinese,95094293,968504340,80,robot;small-town;double-life;heist
4177,Yearning Beacon of Storms,2022,Sci-Fi,185,8.0,7914,Ethan Lewis,Poland,Spanish,34560918,862118537,78,dreams;detective;betrayal;ancient-ritual
4178,Kaleidoscopic Palace of Dreams,2018,Animation,78,1.1,1026089,Mateo Garcia,Canada,English,50141013,509122846,77,coming-of-age;survival;city-night;small-town;robot
4179,Yearning Monolith Before Dawn,2015,Biography,166,6.6,576034,Jack Hill,Canada,Norwegian,118668942,137553869,26,cyberpunk;heist;dreams
4180,Opal Symphony,1991,Fantasy,102,2.9,613295,Lucas Wilson,Germany,Polish,65295198,494617058,97,dreams;time-travel;ancient-ritual
4181,Crimson Ember,2001,Crime,75,2.7,270708,Nora Gonzalez,USA,Portuguese,90868395,1081606996,62,coming-of-age;heist;city-night;detective
4182,Yearning Symphony Before Dawn,2024,Fantasy,158,4.2,1245808,Lucas Garcia,Mexico,English,116909459,348126377,28,post-apocalypse;cyberpunk;memory
4183,Haunted Ember from the Sea,1995,Drama,164,3.0,738625,Maya Clark,Germany,Korean,111136437,507321155,1,sea;survival;forbidden-love
4184,Broken City In the Garden,2020,Fantasy,158,2.2,1377666,Oliver Hill,Sweden,Japanese,130500907,555691578,70,cyberpunk;survival;friendship
4185,Sacred Symphony,2011,Adventure,175,6.5,650395,Olivia Martin,Poland,Polish,79903648,62319839,13,survival;memory;identity;forbidden-love
4186,Wandering Vesper Under Neon Lights,2003,Romance,126,7.4,968887,Mia Allen,Japan,Norwegian,50405572,1150378646,36,small-town;identity;mountains
4187,The Uprising,2012,Adventure,180,7.0,1052273,Ava Lopez,India,Spanish,18625612,326357761,97,time-travel;family-secrets;myth
4188,Tempest Mirage At World's Edge,2015,Adventure,98,8.7,771621,Jack Torres,Australia,German,145158157,1024404151,4,double-life;family-secrets;betrayal;rebellion
4189,Infinite Triangle of Fire,2019,Adventure,85,7.5,1149473,Layla Scott,Japan,Spanish,62304458,778971458,79,coming-of-age;betrayal;sea;small-town;revenge
4190,Distant Wilderness of Glass,2007,Musical,92,3.0,1316745,Wyatt Wilson,Australia,Chinese,39378171,306711855,34,robot;city-night;heist;road-trip;underground
4191,Distant Parable from the Sea,2022,History,107,8.3,480371,Mateo Nelson,Brazil,Chinese,22651628,1030304203,16,post-apocalypse;mountains;identity;myth;detective;warrior
4192,Velvet Voyage Without End,2002,Biography,142,9.2,583562,Wyatt Miller,Sweden,French,84753154,486491051,51,robot;mountains;memory
4193,Timeless Ember Beyond the Stars,1980,Family,200,3.7,1276637,Olivia Baker,Italy,Japanese,8126602,329612433,81,rebellion;ancient-ritual;time-travel;coming-of-age;sea;detective
4194,Electric Odyssey of Silence,2012,Comedy,112,7.9,304052,Jack Baker,Australia,Portuguese,166889600,1094993261,2,city-night;identity;rebellion
4195,Hidden Ember from the Future,2020,Sport,154,4.4,689995,James Jones,Canada,Spanish,74538730,374738210,18,time-travel;robot;city-night;warrior;revenge;cyberpunk
4196,Mythic Voyage,2025,Fantasy,155,8.3,1442009,Olivia Scott,Mexico,Japanese,119119453,1110540232,18,small-town;dreams;ai;survival
4197,Distant Quarry In the Machine,2009,Family,169,6.2,1436356,Layla Sanchez,Poland,Korean,149624263,1014327383,82,road-trip;survival;sea;detective;rebellion
4198,Infinite Mirage,2010,Sci-Fi,147,7.4,238669,Chloe Lewis,USA,Japanese,53523218,467406062,61,post-apocalypse;detective;betrayal;mountains;robot;city-night
4199,Flickering Room Before Dawn,2004,Western,103,3.1,137732,Mateo Nelson,Poland,Japanese,82920519,101765441,61,betrayal;time-travel;mountains;ancient-ritual;heist;ai
4200,Luminous Symphony,2010,Animation,157,7.3,857128,Mason Moore,Canada,Russian,66117100,307191935,35,warrior;rebellion;sea;friendship;betrayal
4201,Quantum Mask,2023,Thriller,144,2.5,737232,Chloe Martinez,India,Chinese,68612902,734119676,94,post-apocalypse;cyberpunk;myth
4202,Obsidian Uprising,1983,Western,172,9.4,1267096,Aria Rodriguez,UK,Italian,18673844,128751365,24,mountains;city-night;revenge;underground;survival
4203,Untamed City,2022,Sci-Fi,123,3.5,594377,Harper King,Poland,Italian,36461104,950309834,7,coming-of-age;detective;forbidden-love;ancient-ritual;sea;family-secrets
4204,Electric Drift,1998,Sci-Fi,134,4.5,1286085,Mia Young,UK,French,35450138,671048601,22,cyberpunk;myth;revenge;detective
4205,Tempest Palace Between Worlds,1989,Thriller,101,5.1,75645,Owen Hernandez,South Korea,Italian,166977093,844880123,1,friendship;heist;city-night
4206,Haunted Parable Before Dawn,1982,Biography,148,9.1,328144,Emily Williams,Japan,French,24500119,754523754,21,revenge;city-night;small-town
4207,Paradox City,2010,Western,181,7.4,723664,Daniel Garcia,Brazil,Japanese,64727211,907850155,71,post-apocalypse;ai;haunted;ancient-ritual;dreams;road-trip
4208,Tempest Echo of Echoes,2004,Biography,174,1.0,869726,Ethan King,Brazil,French,103761242,1047567321,39,identity;ancient-ritual;small-town;revenge
4209,Kaleidoscopic Quarry,1984,Horror,180,3.1,606005,Logan Davis,Poland,French,31666294,197936864,88,ai;rebellion;forbidden-love;sea
4210,Crimson Nexus,1999,War,210,8.0,429618,Lily Adams,USA,German,155421407,1017688568,77,coming-of-age;cyberpunk;time-travel
4211,Young Zephyr from the Sea,2017,Sport,104,4.6,1076766,Mateo Smith,Italy,Portuguese,124338326,856314890,56,city-night;robot;post-apocalypse
4212,Timeless Horizon In the Garden,1981,Documentary,198,4.9,1360313,Sophia Jackson,USA,Japanese,157368587,329661516,50,time-travel;underground;myth
4213,Kindred Vesper of Time,2011,Mystery,84,8.3,1056184,Mateo Miller,Sweden,German,71379079,637599402,37,cyberpunk;city-night;memory
4214,Luminous Requiem Beyond the Gate,1991,Romance,164,4.1,823010,Elijah Robinson,Spain,French,143807365,126826065,49,forbidden-love;warrior;memory
4215,Nocturnal Empire In the Garden,1993,Musical,97,9.1,21730,Daniel Wilson,France,English,84683549,755653977,3,small-town;haunted;friendship;post-apocalypse;coming-of-age;ai
4216,Rusty Sanctum from Nowhere,1987,Family,90,5.3,506409,Elijah Scott,Germany,Norwegian,28755491,122161484,76,time-travel;warrior;friendship;post-apocalypse
4217,Paradox Room of Ashes,1987,Crime,164,8.8,1203791,Victoria Hill,Japan,Korean,167088545,414311739,78,ai;haunted;rebellion;post-apocalypse
4218,Caged Zodiac of Light,2020,Action,78,6.5,74577,Elijah Anderson,Germany,Norwegian,39730524,450010578,70,heist;cyberpunk;underground;space
4219,Glacial Gambit from the Sea,1988,History,84,4.0,277047,Sebastian Johnson,Canada,Hindi,169169592,1149494247,56,time-travel;robot;warrior;haunted
4220,Zen Oracle from the Sea,2009,Musical,204,5.2,397927,Ava Allen,Japan,Chinese,135027063,452918689,77,betrayal;coming-of-age;time-travel;haunted;mountains;robot
4221,Obsidian Requiem,2016,Musical,171,4.1,650389,Victoria Nguyen,Poland,Japanese,125014848,39247268,55,survival;mountains;double-life
4222,Zephyr Ritual,1993,Western,94,8.2,626705,Emma Taylor,Spain,Hindi,145291166,5246140,11,double-life;space;revenge;underground;rebellion
4223,Silent Horizon,1993,Adventure,123,3.7,1136390,Sebastian Adams,South Korea,Norwegian,49478356,709570987,42,revenge;post-apocalypse;rebellion;sea;detective;memory
4224,The Zephyr,2008,Crime,82,1.9,1094206,Logan Lopez,Brazil,Korean,182442440,1098427220,15,warrior;underground;mountains;ai;city-night;cyberpunk
4225,Tempest Junction Beyond the Stars,2006,Biography,123,7.7,896753,Emma Taylor,Italy,Italian,153841208,45796979,33,revenge;warrior;rebellion
4226,Quantum Wilderness,2015,Biography,205,1.7,1067438,Henry Thomas,Italy,German,82646943,777517914,63,family-secrets;cyberpunk;myth;ancient-ritual;heist
4227,Vivid Yearling of Tomorrow,1990,Sci-Fi,178,7.8,700143,Harper Nguyen,Poland,Chinese,198264209,1076405129,20,time-travel;robot;betrayal
4228,Luminous Kingdom of Time,1988,Action,85,1.4,958747,Elijah Perez,UK,Polish,54398694,393774570,93,double-life;dreams;detective;coming-of-age;ancient-ritual
4229,Untamed Ember,1996,Western,111,2.3,439308,Liam Lopez,India,Portuguese,87144897,1083006050,66,dreams;rebellion;family-secrets;road-trip;detective
4230,Obsidian Zodiac,1997,Fantasy,177,1.1,752809,Jack Williams,Germany,Russian,105670703,338107104,97,small-town;double-life;survival;warrior;friendship
4231,Sacred City,1995,Documentary,130,8.0,756617,Nora Lee,Mexico,Portuguese,32756501,998397365,20,forbidden-love;time-travel;cyberpunk
4232,Eternal House from the Future,2012,Sport,127,5.2,815604,Elijah Brown,France,Italian,175152716,393433484,60,space;detective;myth;mountains;identity;revenge
4233,Infinite Uprising from the Future,2011,Musical,79,4.2,1204808,Mia Wright,South Korea,German,13572763,48596368,7,road-trip;small-town;rebellion;memory
4234,Glacial Sanctum With No Name,2009,Horror,103,9.8,46707,Mason Hernandez,USA,French,121629004,527979219,80,myth;time-travel;double-life;small-town;underground
4235,Sable Arcade Beyond the Stars,1996,Drama,99,4.7,1436545,Charlotte Wright,Brazil,Russian,16418535,894101144,4,space;forbidden-love;revenge;warrior
4236,Luminous Kingdom At World's Edge,2000,Thriller,80,2.2,1458601,Olivia Jackson,Australia,Italian,69938439,1154605164,13,heist;small-town;double-life;rebellion
4237,Dark Legacy,1990,Documentary,82,1.7,165839,Emily Walker,Sweden,Portuguese,84308811,44827415,38,ancient-ritual;mountains;time-travel;coming-of-age;haunted;heist
4238,The Gambit,1984,History,201,4.0,162997,Charlotte Baker,South Korea,Norwegian,146776468,79994294,76,space;double-life;survival;small-town
4239,Primal Monolith,2021,Mystery,199,1.2,1321240,Liam Clark,Mexico,English,195345166,770551935,63,dreams;road-trip;betrayal;forbidden-love;space;survival
4240,Mythic Beacon,1990,Documentary,203,8.7,292082,Sophia Allen,Sweden,Norwegian,2383261,236070148,55,ai;myth;post-apocalypse;underground
4241,Electric Legacy,1993,War,78,3.2,62157,Zoe Nelson,South Korea,Portuguese,127582713,1118579848,41,friendship;road-trip;mountains;time-travel
4242,Jade Fall of Silence,1995,Biography,137,9.3,1497346,Isabella Torres,France,Russian,198848823,816313009,45,road-trip;survival;post-apocalypse;rebellion;identity
4243,Dark Monolith Under the Moon,2022,Documentary,108,7.6,1037489,Maya Perez,Australia,English,120686122,337142379,45,family-secrets;double-life;dreams
4244,Paradox Whisper Beyond the Stars,2025,Romance,80,2.3,875688,Layla Lopez,Germany,English,86326913,460982791,100,road-trip;small-town;heist;identity;friendship
4245,Obsidian Citadel from the Past,2000,History,156,8.7,468661,Harper Harris,Australia,Polish,8786301,450569562,70,friendship;memory;robot;heist
4246,Silent City In the Garden,1982,Sci-Fi,170,8.1,669256,Olivia Thomas,UK,Portuguese,169073447,842179484,22,heist;small-town;ai;robot;myth
4247,Tempest Dawn from the Sea,1981,War,80,2.9,708453,Wyatt Lopez,Canada,Italian,96553111,709771842,17,dreams;post-apocalypse;betrayal;friendship;haunted;survival
4248,Hidden Yearling,2002,Biography,152,2.0,1191280,Ava Taylor,India,German,154302424,105424986,55,myth;sea;double-life;forbidden-love;memory
4249,Zephyr Symphony,2021,Sport,203,5.7,896726,Daniel Jones,France,Chinese,141856136,953608335,7,detective;post-apocalypse;warrior
4250,Mythic Zodiac,1985,Musical,85,2.4,67817,Logan Davis,Brazil,Italian,116051056,997833418,59,heist;friendship;dreams;robot;space
4251,Zen Dawn,1996,Mystery,152,9.6,745341,Liam Lewis,Mexico,Italian,82391699,980302986,67,small-town;road-trip;underground
4252,Radiant Beacon,2011,Adventure,105,8.7,279765,Sebastian Allen,USA,Korean,199728697,635163096,18,friendship;heist;coming-of-age;city-night
4253,Neon Quarry,1980,Drama,102,3.7,391485,Oliver Lopez,Poland,Spanish,167422776,234424343,97,betrayal;ancient-ritual;dreams;time-travel;post-apocalypse
4254,Hidden Ritual Between Worlds,2016,Documentary,131,5.5,403183,Ava Walker,Canada,Swedish,137165920,652397736,52,coming-of-age;warrior;rebellion;cyberpunk;mountains;road-trip
4255,Infinite Rise of Glass,2021,Horror,130,9.2,203874,Oliver Torres,Spain,Japanese,198574498,76506802,45,betrayal;sea;city-night;time-travel;ai;detective
